database_name,schema_name,table_name,table_type,table_description,ordinal_position,column_name,data_type,is_nullable,column_default,column_description
COMARCH,RM,CMT_ADDRESSES,BASE TABLE,The COMARCH.RM.CMT_ADDRESSES table contains detailed address information, including city, house number, street name, and contact details. Columns include timestamps for last update and audit, various text fields for address components, and floating point ID. Related tables include schema_tables.COMARCH.RM.CMT_ADDRESSES.,1,ADR_ID,FLOAT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,64,PAI_FFP_CREDITED,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,65,PAI_VERIFICATION_DEADLINE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,66,PAI_SENT_ONLINE,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,67,PAI_OPER_SUB_CLASS,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,68,PAI_MKT_SUB_CLASS,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,69,PAI_UIN,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,70,PAI_FLIGHT_TYPE_IDN,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,71,PAI_RETRO_MATCHED_CODE,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,72,PAI_SEQUENCE_NUMBER,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,73,PAI_OPER_PNR,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,74,PAI_RETRO_ERROR_MESSAGE,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,75,PAI_TRACK_ID,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,76,PAI_OPER_CARRIER_REC_LOCATOR,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,77,PAI_POST_NON_ELIGIBILITY_IND,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,78,PAI_POSTING_STATUS,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,79,PAI_BASE_MILES,NUMBER,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,80,PAI_CLASS_SERVICE_BONUS_MILES,NUMBER,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,81,PAI_ELITE_TIER_BONUS_MILES,NUMBER,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,82,PAI_PROMOTIONAL_BONUS_MILES,NUMBER,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,83,PAI_POSTING_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,84,PAI_CURRENT_CARRIER_CODE,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,85,PAI_NUMBER_OF_BLK_SPACE_AGR,NUMBER,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,86,PAI_BLOCK_SPACE_AGREEMENT,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,87,PAI_RETRO_REQ_CLOSENESS_PERCENTAGE,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,88,PAI_MEMBER_BIRTH_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,89,PAI_MEMBER_EMAIL_ADDRESS,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,90,PAI_ETKT_MATCHING_RESULT,TEXT,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,91,DW_LAST_UPDATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_ALLIANCE_EXCHANGES,BASE TABLE,The COMARCH.RM.TLT_AIR_ALLIANCE_EXCHANGES table contains data related to airline alliances and exchanges. Columns include various identifiers, flight details, booking information, and status codes. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which may be used to store address information. No direct referential keys are provided in the given details.,92,DH_CARGA,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,1,ASG_ID,FLOAT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,2,ASG_AUDIT_CD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,3,ASG_AUDIT_MD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,4,ASG_AUDIT_RD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,5,ASG_AUDIT_CU,NUMBER,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,6,ASG_AUDIT_MU,NUMBER,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,7,ASG_AUDIT_RU,NUMBER,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,8,ASG_CODE,TEXT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,9,ASG_NAME,TEXT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,10,ASG_MILES,NUMBER,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,11,ASG_ORIGIN_ID,FLOAT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,12,ASG_DESTINATION_ID,FLOAT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,13,ASG_PRG_ID,FLOAT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,14,DW_LAST_UPDATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS table contains data related to air segments, including ASG_ID, origin and destination IDs, codes, names, audit timestamps, and miles traveled. The table also includes timestamps for cargo data and last update. The table references the COMARCH.RM.CMT_ADDRESSES table through the DH_CARGA column, which likely contains the cargo address information.,15,DH_CARGA,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,1,ASP_ID,FLOAT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,2,ASP_AUDIT_CD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,3,ASP_AUDIT_MD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,4,ASP_AUDIT_RD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,5,ASP_ASG_ID,FLOAT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,6,ASP_PRT_ID,FLOAT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,7,ASP_START_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,8,ASP_END_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,9,ASP_ACCRUAL_PROHIBITED,TEXT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,10,ASP_ACCRUAL_PRO_OTHER_FFP,TEXT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,11,ASP_REDEMPTION_PROHIBITED,TEXT,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,12,ASP_MILES,NUMBER,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,13,DW_LAST_UPDATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_AIR_SEGMENTS_PARTNERS,BASE TABLE,The COMARCH.RM.TLT_AIR_SEGMENTS_PARTNERS table contains data related to air segment partnerships, with columns for audit timestamps, IDs, start and end dates, redemption and accrual prohibition flags, and miles earned. Relevant columns include ASP_ID, ASP_START_DATE, ASP_REDEMPTION_PROHIBITED, and ASP_MILES. The table may be related to COMARCH.RM.CMT_ADDRESSES through the DH_CARGA column, which matches the CMT_ADDRESSES table's DH_CARGA timestamp.,14,DH_CARGA,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,1,ARH_ID,FLOAT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,2,ARH_AUDIT_CD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,3,ARH_AUDIT_CU,NUMBER,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,4,ARH_RGT_ID,FLOAT,YES,,
